Source,Target,Date,Hashtags,Impact,Impressions,Twitter Followers,Twitter Following,Twitter Tweets,Reach (new)
996072396292546560,@railaodinga,2022-05-20 06:40:55.000,"#hustlernation, #mamambogamoment",17.7,4128,4128,4764,33424,2601
996072396292546560,@dci_kenya,2022-05-20 06:40:55.000,"#hustlernation, #mamambogamoment",17.7,4128,4128,4764,33424,2601
358054449,@williamsruto,2022-05-20 06:38:29.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,544,544,1102,17721,0
358054449,@railaodinga,2022-05-20 06:38:29.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,544,544,1102,17721,0
358054449,@citizentvkenya,2022-05-20 06:38:29.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,544,544,1102,17721,0
516251892,@williamsruto,2022-05-20 06:34:26.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,261,261,518,10759,0
516251892,@railaodinga,2022-05-20 06:34:26.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,261,261,518,10759,0
516251892,@citizentvkenya,2022-05-20 06:34:26.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,261,261,518,10759,0
1212364097003511808,@williamsruto,2022-05-20 06:30:57.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1031,1031,2376,18151,184
1212364097003511808,@railaodinga,2022-05-20 06:30:57.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1031,1031,2376,18151,184
1212364097003511808,@citizentvkenya,2022-05-20 06:30:57.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1031,1031,2376,18151,184
1404661405,@williamsruto,2022-05-20 06:29:57.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,98,98,609,1399,0
1404661405,@railaodinga,2022-05-20 06:29:57.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,98,98,609,1399,0
1404661405,@citizentvkenya,2022-05-20 06:29:57.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,98,98,609,1399,0
954251091771908096,@nationafrica,2022-05-20 06:29:04.000,"#hustlernation, #mamambogamoment",0.8,1782,1782,1357,21540,992
954251091771908096,@williamsruto,2022-05-20 06:29:04.000,"#hustlernation, #mamambogamoment",0.8,1782,1782,1357,21540,992
954251091771908096,@railaodinga,2022-05-20 06:29:04.000,"#hustlernation, #mamambogamoment",0.8,1782,1782,1357,21540,992
954251091771908096,@dci_kenya,2022-05-20 06:29:04.000,"#hustlernation, #mamambogamoment",0.8,1782,1782,1357,21540,992
962838792,@nationafrica,2022-05-20 06:28:13.000,"#hustlernation, #mamambogamoment",4.5,2466,2466,2809,2928,1556
962838792,@williamsruto,2022-05-20 06:28:13.000,"#hustlernation, #mamambogamoment",4.5,2466,2466,2809,2928,1556
962838792,@railaodinga,2022-05-20 06:28:13.000,"#hustlernation, #mamambogamoment",4.5,2466,2466,2809,2928,1556
962838792,@dci_kenya,2022-05-20 06:28:13.000,"#hustlernation, #mamambogamoment",4.5,2466,2466,2809,2928,1556
819177433127591936,@nationafrica,2022-05-20 06:26:55.000,"#hustlernation, #mamambogamoment",0.0,893,893,973,23442,0
819177433127591936,@williamsruto,2022-05-20 06:26:55.000,"#hustlernation, #mamambogamoment",0.0,893,893,973,23442,0
819177433127591936,@railaodinga,2022-05-20 06:26:55.000,"#hustlernation, #mamambogamoment",0.0,893,893,973,23442,0
819177433127591936,@dci_kenya,2022-05-20 06:26:55.000,"#hustlernation, #mamambogamoment",0.0,893,893,973,23442,0
1013109845304795136,@nationafrica,2022-05-20 06:23:49.000,"#hustlernation, #mamambogamoment",0.0,1069,1069,2279,69530,233
1013109845304795136,@williamsruto,2022-05-20 06:23:49.000,"#hustlernation, #mamambogamoment",0.0,1069,1069,2279,69530,233
1013109845304795136,@railaodinga,2022-05-20 06:23:49.000,"#hustlernation, #mamambogamoment",0.0,1069,1069,2279,69530,233
1013109845304795136,@dci_kenya,2022-05-20 06:23:49.000,"#hustlernation, #mamambogamoment",0.0,1069,1069,2279,69530,233
785038700652748800,@williamsruto,2022-05-20 06:18:23.000,"#hustlernation, #mamambogamoment, #newsgang",4.2,2410,2410,1822,20959,1513
785038700652748800,@railaodinga,2022-05-20 06:18:23.000,"#hustlernation, #mamambogamoment, #newsgang",4.2,2410,2410,1822,20959,1513
785038700652748800,@citizentvkenya,2022-05-20 06:18:23.000,"#hustlernation, #mamambogamoment, #newsgang",4.2,2410,2410,1822,20959,1513
1314167216275939328,@williamsruto,2022-05-20 06:14:44.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,49,49,322,1521,0
1314167216275939328,@railaodinga,2022-05-20 06:14:44.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,49,49,322,1521,0
1314167216275939328,@citizentvkenya,2022-05-20 06:14:44.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,49,49,322,1521,0
1336002016796172288,@williamsruto,2022-05-20 06:12:49.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,119,119,221,2041,0
1336002016796172288,@railaodinga,2022-05-20 06:12:49.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,119,119,221,2041,0
1336002016796172288,@citizentvkenya,2022-05-20 06:12:49.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,119,119,221,2041,0
1330013127287693312,@williamsruto,2022-05-20 06:12:35.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1510,1510,1146,16516,730
1330013127287693312,@railaodinga,2022-05-20 06:12:35.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1510,1510,1146,16516,730
1330013127287693312,@citizentvkenya,2022-05-20 06:12:35.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1510,1510,1146,16516,730
2539426672,@williamsruto,2022-05-20 06:12:33.000,"#hustlernation, #mamambogamoment, #newsgang",40.6,25371,25371,24693,15612,8379
2539426672,@railaodinga,2022-05-20 06:12:33.000,"#hustlernation, #mamambogamoment, #newsgang",40.6,25371,25371,24693,15612,8379
2539426672,@citizentvkenya,2022-05-20 06:12:33.000,"#hustlernation, #mamambogamoment, #newsgang",40.6,25371,25371,24693,15612,8379
1280898534355742720,@,2022-05-20 06:04:32.000,"#mainaandkingangi, #mamambogamoment, #driveinn",0.0,503,503,1377,542,0
913102896014688256,@nationafrica,2022-05-20 06:01:35.000,"#hustlernation, #mamambogamoment",2.8,2114,2114,3027,12231,1280
913102896014688256,@williamsruto,2022-05-20 06:01:35.000,"#hustlernation, #mamambogamoment",2.8,2114,2114,3027,12231,1280
913102896014688256,@railaodinga,2022-05-20 06:01:35.000,"#hustlernation, #mamambogamoment",2.8,2114,2114,3027,12231,1280
913102896014688256,@dci_kenya,2022-05-20 06:01:35.000,"#hustlernation, #mamambogamoment",2.8,2114,2114,3027,12231,1280
1386963986848129024,@westsevenn,2022-05-20 06:01:25.000,#mamambogamoment,0.0,298,298,273,3203,0
1253321967018500096,@nationafrica,2022-05-20 06:01:09.000,"#hustlernation, #mamambogamoment",0.0,84,84,308,3291,0
1253321967018500096,@williamsruto,2022-05-20 06:01:09.000,"#hustlernation, #mamambogamoment",0.0,84,84,308,3291,0
1253321967018500096,@railaodinga,2022-05-20 06:01:09.000,"#hustlernation, #mamambogamoment",0.0,84,84,308,3291,0
1253321967018500096,@dci_kenya,2022-05-20 06:01:09.000,"#hustlernation, #mamambogamoment",0.0,84,84,308,3291,0
3321040162,@williamsruto,2022-05-20 05:58:02.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,507,507,906,2473,0
3321040162,@railaodinga,2022-05-20 05:58:02.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,507,507,906,2473,0
3321040162,@citizentvkenya,2022-05-20 05:58:02.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,507,507,906,2473,0
4058150716,@williamsruto,2022-05-20 05:56:29.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,885,885,1379,12779,0
4058150716,@railaodinga,2022-05-20 05:56:29.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,885,885,1379,12779,0
4058150716,@citizentvkenya,2022-05-20 05:56:29.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,885,885,1379,12779,0
1009076134401728512,@nationafrica,2022-05-20 05:55:12.000,"#hustlernation, #mamambogamoment",0.0,279,279,208,3480,0
1009076134401728512,@williamsruto,2022-05-20 05:55:12.000,"#hustlernation, #mamambogamoment",0.0,279,279,208,3480,0
1009076134401728512,@railaodinga,2022-05-20 05:55:12.000,"#hustlernation, #mamambogamoment",0.0,279,279,208,3480,0
1009076134401728512,@dci_kenya,2022-05-20 05:55:12.000,"#hustlernation, #mamambogamoment",0.0,279,279,208,3480,0
1192447088132538368,@williamsruto,2022-05-20 05:54:32.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1667,1667,1558,4121,885
1192447088132538368,@railaodinga,2022-05-20 05:54:32.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1667,1667,1558,4121,885
1192447088132538368,@citizentvkenya,2022-05-20 05:54:32.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1667,1667,1558,4121,885
1518642364851630080,@williamsruto,2022-05-20 05:52:17.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,23,23,178,68,0
1518642364851630080,@railaodinga,2022-05-20 05:52:17.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,23,23,178,68,0
1518642364851630080,@citizentvkenya,2022-05-20 05:52:17.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,23,23,178,68,0
1009076134401728512,@williamsruto,2022-05-20 05:52:00.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,279,279,208,3479,0
1009076134401728512,@railaodinga,2022-05-20 05:52:00.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,279,279,208,3479,0
1009076134401728512,@citizentvkenya,2022-05-20 05:52:00.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,279,279,208,3479,0
1215174106334879744,@williamsruto,2022-05-20 05:51:08.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,440,440,258,13222,0
1215174106334879744,@railaodinga,2022-05-20 05:51:08.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,440,440,258,13222,0
1215174106334879744,@citizentvkenya,2022-05-20 05:51:08.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,440,440,258,13222,0
1386963986848129024,@westsevenn,2022-05-20 05:50:37.000,#mamambogamoment,0.0,298,298,273,3199,0
1386963986848129024,@westsevenn,2022-05-20 05:50:25.000,#mamambogamoment,0.0,298,298,273,3196,0
441162108,@williamsruto,2022-05-20 05:48:47.000,"#hustlernation, #mamambogamoment, #newsgang",19.7,4366,4366,4936,1698,2727
441162108,@railaodinga,2022-05-20 05:48:47.000,"#hustlernation, #mamambogamoment, #newsgang",19.7,4366,4366,4936,1698,2727
441162108,@citizentvkenya,2022-05-20 05:48:47.000,"#hustlernation, #mamambogamoment, #newsgang",19.7,4366,4366,4936,1698,2727
2871488297,@dralfredmutua,2022-05-20 05:48:04.000,"#mainaandkingangi, #maishaconcertfriday, #mamambogamoment, #westernwinsbig",0.0,367,367,780,995,0
1247382819984285696,@williamsruto,2022-05-20 05:44:38.000,"#hustlernation, #mamambogamoment, #newsgang",1.8,1933,1933,4815,10274,1127
1247382819984285696,@railaodinga,2022-05-20 05:44:38.000,"#hustlernation, #mamambogamoment, #newsgang",1.8,1933,1933,4815,10274,1127
1247382819984285696,@citizentvkenya,2022-05-20 05:44:38.000,"#hustlernation, #mamambogamoment, #newsgang",1.8,1933,1933,4815,10274,1127
1494207227560869888,@jonngc,2022-05-20 05:42:20.000,#mamambogamoment,0.0,1468,1468,1231,3442,687
130473944,@williamsruto,2022-05-20 05:40:12.000,"#hustlernation, #mamambogamoment, #newsgang",38.9,20861,20861,19502,64470,7553
130473944,@railaodinga,2022-05-20 05:40:12.000,"#hustlernation, #mamambogamoment, #newsgang",38.9,20861,20861,19502,64470,7553
130473944,@citizentvkenya,2022-05-20 05:40:12.000,"#hustlernation, #mamambogamoment, #newsgang",38.9,20861,20861,19502,64470,7553
1460713887263825920,@_kibetclinton,2022-05-20 05:38:19.000,#mamambogamoment,3.1,2167,2167,800,16730,1323
1460713887263825920,@levis_254,2022-05-20 05:37:54.000,#mamambogamoment,3.1,2167,2167,800,16716,1323
1386963986848129024,@_kibetclinton,2022-05-20 05:36:46.000,#mamambogamoment,0.0,298,298,273,3170,0
1386963986848129024,@westsevenn,2022-05-20 05:35:52.000,#mamambogamoment,0.0,298,298,273,3162,0
1386963986848129024,@williamsruto,2022-05-20 05:35:44.000,#mamambogamoment,0.0,298,298,273,3161,0
1364520433572282368,@jonngc,2022-05-20 05:34:29.000,#mamambogamoment,28.4,7240,7240,3457,37050,3993
1511267537497079808,@_kibetclinton,2022-05-20 05:34:04.000,#mamambogamoment,0.0,211,211,335,713,0
1929350952,@williamsruto,2022-05-20 05:31:47.000,"#hustlernation, #mamambogamoment, #newsgang",7.3,3462,3462,1207,37274,2221
1929350952,@railaodinga,2022-05-20 05:31:47.000,"#hustlernation, #mamambogamoment, #newsgang",7.3,3462,3462,1207,37274,2221
1929350952,@citizentvkenya,2022-05-20 05:31:47.000,"#hustlernation, #mamambogamoment, #newsgang",7.3,3462,3462,1207,37274,2221
800022253815627776,@nationafrica,2022-05-20 05:27:31.000,"#hustlernation, #mamambogamoment",0.0,447,447,201,3386,0
800022253815627776,@williamsruto,2022-05-20 05:27:31.000,"#hustlernation, #mamambogamoment",0.0,447,447,201,3386,0
800022253815627776,@railaodinga,2022-05-20 05:27:31.000,"#hustlernation, #mamambogamoment",0.0,447,447,201,3386,0
800022253815627776,@dci_kenya,2022-05-20 05:27:31.000,"#hustlernation, #mamambogamoment",0.0,447,447,201,3386,0
1162352059556999168,@williamsruto,2022-05-20 05:27:14.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,416,416,108,12848,0
1162352059556999168,@railaodinga,2022-05-20 05:27:14.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,416,416,108,12848,0
1162352059556999168,@citizentvkenya,2022-05-20 05:27:14.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,416,416,108,12848,0
2748696600,@williamsruto,2022-05-20 05:26:27.000,#mamambogamoment,52.0,69527,435,1028,3497,5076
1246104677898506240,@williamsruto,2022-05-20 05:25:06.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1453,1453,1631,6734,672
1246104677898506240,@railaodinga,2022-05-20 05:25:06.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1453,1453,1631,6734,672
1246104677898506240,@citizentvkenya,2022-05-20 05:25:06.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1453,1453,1631,6734,672
980104542619566080,@williamsruto,2022-05-20 05:25:03.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1628,1628,2319,13608,847
980104542619566080,@railaodinga,2022-05-20 05:25:03.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1628,1628,2319,13608,847
980104542619566080,@citizentvkenya,2022-05-20 05:25:03.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1628,1628,2319,13608,847
2871488297,@dralfredmutua,2022-05-20 05:22:51.000,"#mainaandkingangi, #maishaconcertfriday, #mamambogamoment, #westernwinsbig",52.4,53318,365,780,993,5967
1339638370557898752,@williamsruto,2022-05-20 05:21:56.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,295,295,292,10896,0
1339638370557898752,@railaodinga,2022-05-20 05:21:56.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,295,295,292,10896,0
1339638370557898752,@citizentvkenya,2022-05-20 05:21:56.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,295,295,292,10896,0
1259500757612670976,@williamsruto,2022-05-20 05:20:57.000,"#hustlernation, #mamambogamoment, #newsgang",2.7,2098,2098,1632,16626,1267
1259500757612670976,@railaodinga,2022-05-20 05:20:57.000,"#hustlernation, #mamambogamoment, #newsgang",2.7,2098,2098,1632,16626,1267
1259500757612670976,@citizentvkenya,2022-05-20 05:20:57.000,"#hustlernation, #mamambogamoment, #newsgang",2.7,2098,2098,1632,16626,1267
43661074,@williamsruto,2022-05-20 05:20:53.000,"#hustlernation, #mamambogamoment, #newsgang",34.5,11835,11835,5195,65540,5474
43661074,@railaodinga,2022-05-20 05:20:53.000,"#hustlernation, #mamambogamoment, #newsgang",34.5,11835,11835,5195,65540,5474
43661074,@citizentvkenya,2022-05-20 05:20:53.000,"#hustlernation, #mamambogamoment, #newsgang",34.5,11835,11835,5195,65540,5474
784689420385521664,@nationafrica,2022-05-20 05:12:56.000,"#hustlernation, #mamambogamoment",0.0,331,331,547,8412,0
784689420385521664,@williamsruto,2022-05-20 05:12:56.000,"#hustlernation, #mamambogamoment",0.0,331,331,547,8412,0
784689420385521664,@railaodinga,2022-05-20 05:12:56.000,"#hustlernation, #mamambogamoment",0.0,331,331,547,8412,0
784689420385521664,@dci_kenya,2022-05-20 05:12:56.000,"#hustlernation, #mamambogamoment",0.0,331,331,547,8412,0
1461319251575328768,@westsevenn,2022-05-20 05:12:14.000,#mamambogamoment,0.0,209,209,165,3499,0
1054959386945314816,@williamsruto,2022-05-20 05:10:05.000,"#hustlernation, #mamambogamoment, #newsgang",7.2,3423,3423,4530,7640,2197
1054959386945314816,@railaodinga,2022-05-20 05:10:05.000,"#hustlernation, #mamambogamoment, #newsgang",7.2,3423,3423,4530,7640,2197
1054959386945314816,@citizentvkenya,2022-05-20 05:10:05.000,"#hustlernation, #mamambogamoment, #newsgang",7.2,3423,3423,4530,7640,2197
1070584438654943232,@williamsruto,2022-05-20 05:06:55.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,273,273,729,4451,0
1070584438654943232,@railaodinga,2022-05-20 05:06:55.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,273,273,729,4451,0
1070584438654943232,@citizentvkenya,2022-05-20 05:06:55.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,273,273,729,4451,0
3301475844,@williamsruto,2022-05-20 05:05:07.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1476,1476,3841,25468,695
3301475844,@railaodinga,2022-05-20 05:05:07.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1476,1476,3841,25468,695
3301475844,@citizentvkenya,2022-05-20 05:05:07.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1476,1476,3841,25468,695
3301475844,@nationafrica,2022-05-20 05:04:48.000,"#hustlernation, #mamambogamoment",0.0,1476,1476,3841,25464,695
3301475844,@williamsruto,2022-05-20 05:04:48.000,"#hustlernation, #mamambogamoment",0.0,1476,1476,3841,25464,695
3301475844,@railaodinga,2022-05-20 05:04:48.000,"#hustlernation, #mamambogamoment",0.0,1476,1476,3841,25464,695
3301475844,@dci_kenya,2022-05-20 05:04:48.000,"#hustlernation, #mamambogamoment",0.0,1476,1476,3841,25464,695
733312328259756032,@gandalf_vih,2022-05-20 05:04:31.000,#mamambogamoment,33.7,7202,7202,7923,18740,5379
1155834917319823360,@williamsruto,2022-05-20 05:04:15.000,"#hustlernation, #mamambogamoment, #newsgang",38.0,11609,46,139,396,1421
1155834917319823360,@railaodinga,2022-05-20 05:04:15.000,"#hustlernation, #mamambogamoment, #newsgang",38.0,11609,46,139,396,1421
1155834917319823360,@citizentvkenya,2022-05-20 05:04:15.000,"#hustlernation, #mamambogamoment, #newsgang",38.0,11609,46,139,396,1421
43661074,@nationafrica,2022-05-20 05:00:17.000,"#hustlernation, #mamambogamoment",34.5,11835,11835,5194,65510,5474
43661074,@williamsruto,2022-05-20 05:00:17.000,"#hustlernation, #mamambogamoment",34.5,11835,11835,5194,65510,5474
43661074,@railaodinga,2022-05-20 05:00:17.000,"#hustlernation, #mamambogamoment",34.5,11835,11835,5194,65510,5474
43661074,@dci_kenya,2022-05-20 05:00:17.000,"#hustlernation, #mamambogamoment",34.5,11835,11835,5194,65510,5474
1386963986848129024,@westsevenn,2022-05-20 04:58:35.000,#mamambogamoment,0.0,298,298,273,3157,0
2436739682,@williamsruto,2022-05-20 04:57:56.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,792,792,3512,7918,0
2436739682,@railaodinga,2022-05-20 04:57:56.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,792,792,3512,7918,0
2436739682,@citizentvkenya,2022-05-20 04:57:56.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,792,792,3512,7918,0
4076445881,@williamsruto,2022-05-20 04:55:28.000,"#hustlernation, #mamambogamoment, #newsgang",29.9,8245,8245,6887,204921,4359
4076445881,@railaodinga,2022-05-20 04:55:28.000,"#hustlernation, #mamambogamoment, #newsgang",29.9,8245,8245,6887,204921,4359
4076445881,@citizentvkenya,2022-05-20 04:55:28.000,"#hustlernation, #mamambogamoment, #newsgang",29.9,8245,8245,6887,204921,4359
1218536040421560320,@nationafrica,2022-05-20 04:54:30.000,"#hustlernation, #mamambogamoment",0.0,112,112,189,8325,0
1218536040421560320,@williamsruto,2022-05-20 04:54:30.000,"#hustlernation, #mamambogamoment",0.0,112,112,189,8325,0
1218536040421560320,@railaodinga,2022-05-20 04:54:30.000,"#hustlernation, #mamambogamoment",0.0,112,112,189,8325,0
1218536040421560320,@dci_kenya,2022-05-20 04:54:30.000,"#hustlernation, #mamambogamoment",0.0,112,112,189,8325,0
1377546994508570624,@nationafrica,2022-05-20 04:49:04.000,"#hustlernation, #mamambogamoment",0.0,1060,1060,3721,6758,222
1377546994508570624,@williamsruto,2022-05-20 04:49:04.000,"#hustlernation, #mamambogamoment",0.0,1060,1060,3721,6758,222
1377546994508570624,@railaodinga,2022-05-20 04:49:04.000,"#hustlernation, #mamambogamoment",0.0,1060,1060,3721,6758,222
1377546994508570624,@dci_kenya,2022-05-20 04:49:04.000,"#hustlernation, #mamambogamoment",0.0,1060,1060,3721,6758,222
954251091771908096,@williamsruto,2022-05-20 04:48:15.000,"#hustlernation, #mamambogamoment, #newsgang",0.8,1784,1784,1356,21500,994
954251091771908096,@railaodinga,2022-05-20 04:48:15.000,"#hustlernation, #mamambogamoment, #newsgang",0.8,1784,1784,1356,21500,994
954251091771908096,@citizentvkenya,2022-05-20 04:48:15.000,"#hustlernation, #mamambogamoment, #newsgang",0.8,1784,1784,1356,21500,994
1414823293962657792,@williamsruto,2022-05-20 04:47:29.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1046,1046,1080,12771,204
1414823293962657792,@railaodinga,2022-05-20 04:47:29.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1046,1046,1080,12771,204
1414823293962657792,@citizentvkenya,2022-05-20 04:47:29.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1046,1046,1080,12771,204
742783907343544320,@williamsruto,2022-05-20 04:46:59.000,"#hustlernation, #mamambogamoment, #newsgang",41.9,30441,30441,24383,44532,9203
742783907343544320,@railaodinga,2022-05-20 04:46:59.000,"#hustlernation, #mamambogamoment, #newsgang",41.9,30441,30441,24383,44532,9203
742783907343544320,@citizentvkenya,2022-05-20 04:46:59.000,"#hustlernation, #mamambogamoment, #newsgang",41.9,30441,30441,24383,44532,9203
786171493105426432,@dennoh_kelly,2022-05-20 04:46:50.000,#mamambogamoment,37.3,16347,16347,8336,32169,6605
786171493105426432,@westsevenn,2022-05-20 04:46:45.000,#mamambogamoment,37.3,16347,16347,8336,32166,6605
786171493105426432,@jonngc,2022-05-20 04:46:43.000,#mamambogamoment,37.3,16347,16347,8336,32165,6605
1386963986848129024,@westsevenn,2022-05-20 04:46:37.000,#mamambogamoment,0.0,298,298,273,3154,0
786171493105426432,@luciann254,2022-05-20 04:46:36.000,#mamambogamoment,37.3,16347,16347,8336,32163,6605
786171493105426432,@luciann254,2022-05-20 04:46:32.000,#mamambogamoment,37.3,16347,16347,8336,32162,6605
501725961,@williamsruto,2022-05-20 04:43:34.000,"#hustlernation, #mamambogamoment, #newsgang",38.9,21043,21043,19550,57035,7588
501725961,@railaodinga,2022-05-20 04:43:34.000,"#hustlernation, #mamambogamoment, #newsgang",38.9,21043,21043,19550,57035,7588
501725961,@citizentvkenya,2022-05-20 04:43:34.000,"#hustlernation, #mamambogamoment, #newsgang",38.9,21043,21043,19550,57035,7588
2211930173,@mutaiobed,2022-05-20 04:40:55.000,#mamambogamoment,6.3,3024,3024,3986,5330,1946
1266696795582799872,@williamsruto,2022-05-20 04:40:48.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,454,454,465,953,0
1266696795582799872,@railaodinga,2022-05-20 04:40:48.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,454,454,465,953,0
1266696795582799872,@citizentvkenya,2022-05-20 04:40:48.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,454,454,465,953,0
813764738106748928,@williamsruto,2022-05-20 04:38:58.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1525,1525,4336,14495,745
813764738106748928,@railaodinga,2022-05-20 04:38:58.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1525,1525,4336,14495,745
813764738106748928,@citizentvkenya,2022-05-20 04:38:58.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,1525,1525,4336,14495,745
786171493105426432,@bkhaniri,2022-05-20 04:37:07.000,#mamambogamoment,37.4,16365,16365,8336,32158,6609
3413089996,@nationafrica,2022-05-20 04:34:11.000,"#hustlernation, #mamambogamoment",0.0,291,291,608,11180,0
3413089996,@williamsruto,2022-05-20 04:34:11.000,"#hustlernation, #mamambogamoment",0.0,291,291,608,11180,0
3413089996,@railaodinga,2022-05-20 04:34:11.000,"#hustlernation, #mamambogamoment",0.0,291,291,608,11180,0
3413089996,@dci_kenya,2022-05-20 04:34:11.000,"#hustlernation, #mamambogamoment",0.0,291,291,608,11180,0
1386963986848129024,@westsevenn,2022-05-20 04:30:50.000,#mamambogamoment,0.0,298,298,273,3148,0
975252198635573248,@williamsruto,2022-05-20 04:30:14.000,"#hustlernation, #mamambogamoment, #newsgang",3.4,2236,2236,4171,15514,1379
975252198635573248,@railaodinga,2022-05-20 04:30:14.000,"#hustlernation, #mamambogamoment, #newsgang",3.4,2236,2236,4171,15514,1379
975252198635573248,@citizentvkenya,2022-05-20 04:30:14.000,"#hustlernation, #mamambogamoment, #newsgang",3.4,2236,2236,4171,15514,1379
1210574636,@nationafrica,2022-05-20 04:26:35.000,"#hustlernation, #mamambogamoment",0.0,112,112,115,1802,0
1210574636,@williamsruto,2022-05-20 04:26:35.000,"#hustlernation, #mamambogamoment",0.0,112,112,115,1802,0
1210574636,@railaodinga,2022-05-20 04:26:35.000,"#hustlernation, #mamambogamoment",0.0,112,112,115,1802,0
1210574636,@dci_kenya,2022-05-20 04:26:35.000,"#hustlernation, #mamambogamoment",0.0,112,112,115,1802,0
928276574063022080,@nationafrica,2022-05-20 04:21:25.000,"#hustlernation, #mamambogamoment",0.0,859,859,3092,8173,0
928276574063022080,@williamsruto,2022-05-20 04:21:25.000,"#hustlernation, #mamambogamoment",0.0,859,859,3092,8173,0
928276574063022080,@railaodinga,2022-05-20 04:21:25.000,"#hustlernation, #mamambogamoment",0.0,859,859,3092,8173,0
928276574063022080,@dci_kenya,2022-05-20 04:21:25.000,"#hustlernation, #mamambogamoment",0.0,859,859,3092,8173,0
2267336859,@williamsruto,2022-05-20 04:18:50.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,418,418,473,19020,0
2267336859,@railaodinga,2022-05-20 04:18:50.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,418,418,473,19020,0
2267336859,@citizentvkenya,2022-05-20 04:18:50.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,418,418,473,19020,0
957966424072507392,@levis_254,2022-05-20 04:18:39.000,#mamambogamoment,6.4,3092,3092,751,56843,1990
755645818422628352,@williamsruto,2022-05-20 04:17:47.000,"#hustlernation, #mamambogamoment, #newsgang",0.0,375,375,837,7331,0
