Id,Label,Sentiment,Account Type,Gender,Impact,Impressions,Total Monthly Visitors,Twitter Followers,Twitter Following,Twitter Tweets,Reach (new)
4872636304,Josephgichuhi17,neutral,individual,unknown,0.0,293,1414667000,293,350,3148,0
4872636304,Josephgichuhi17,neutral,individual,unknown,0.0,293,1414667000,293,350,3137,0
1453833164670087168,TabithaBrendah,neutral,individual,female,3.0,2157,1414667000,2157,461,11059,1315
1453833164670087168,TabithaBrendah,neutral,individual,female,3.0,2157,1414667000,2157,461,11049,1315
893709997716242432,Joseochyberry,neutral,individual,male,3.5,648,1414667000,235,24,344,0
1467931198357970944,lamar__eric,neutral,individual,male,27.0,6458,1414667000,6458,667,45276,3686
1451890581274255360,empiremike__,neutral,individual,unknown,33.1,11032,1414667000,11032,4011,59230,5245
1520098832763310080,Rpst020,neutral,individual,unknown,0.0,176,1414667000,176,235,3122,0
1356476245844897792,Bellah_Christah,neutral,individual,male,24.3,5510,1414667000,5510,279,31363,3280
1212364097003511808,TonnyKamwai,neutral,individual,unknown,0.0,1032,1414667000,1032,2378,18216,186
1461738016502857728,SHAABAN54568074,neutral,individual,unknown,0.0,52,1414667000,52,203,1738,0
1518949650878939136,lil_tpsy,neutral,individual,unknown,0.0,1038,1414667000,1038,789,9349,193
1239650488859197440,spaqqz,neutral,individual,unknown,29.5,7957,1414667000,7957,5622,40437,4257
1455521153242513408,Its_____Anne,neutral,individual,female,0.0,1312,1414667000,1312,242,13859,520
1003809684749504512,IamBeste1_,neutral,individual,unknown,6.2,3000,1414667000,3000,496,28302,1930
1518949650878939136,lil_tpsy,neutral,individual,unknown,0.0,1038,1414667000,1038,789,9339,193
1381863601376538624,Mammito12,neutral,individual,unknown,7.2,3417,1414667000,3417,2821,27143,2194
1437880340224385024,IkoKaziKE_Bot,neutral,individual,unknown,0.0,413,1414667000,413,1,37805,0
1003809684749504512,IamBeste1_,neutral,individual,unknown,6.2,2999,1414667000,2999,496,28288,1929
1451890581274255360,empiremike__,neutral,individual,unknown,33.0,11014,1414667000,11014,4003,59162,5240
1482645083040145408,la_greatke,neutral,individual,unknown,0.0,988,1414667000,988,285,15698,128
1455521153242513408,Its_____Anne,neutral,individual,female,0.0,1311,1414667000,1311,242,13802,519
1482645083040145408,la_greatke,neutral,individual,unknown,76.8,1018308,1414667000,988,285,15667,37507
884279874495631360,JudithJepkoech8,neutral,individual,unknown,0.0,495,1414667000,495,1640,798,0
3384307331,MairuraRatemo,neutral,individual,male,6.0,2924,1414667000,2924,3629,2570,1879
3413089996,KeMatumbei,neutral,individual,unknown,0.0,292,1414667000,292,608,11206,0
892437648,maggie82122213,neutral,individual,female,0.0,150,1414667000,150,494,1876,0
1186569587711774720,Bnangitiyo,neutral,individual,unknown,2.4,2049,1414667000,2049,3586,21209,1226
902519384253575168,RaswilliEms69,neutral,individual,unknown,36.1,13817,1414667000,13817,12837,186270,5999
1320599695564177408,WakiliEdward,neutral,individual,male,6.4,3087,1414667000,3087,113,736,1987
750877531,DanBarrister,neutral,individual,male,0.0,309,1414667000,309,482,3624,0
806168491661361152,mp_philo,neutral,individual,unknown,0.0,681,1414667000,681,1183,5397,0
1210574636,denorugut,neutral,individual,male,0.0,115,1414667000,115,115,1810,0
1151433658491953152,JuliusMutiso14,neutral,individual,male,0.0,779,1414667000,779,2492,2059,0
1527699466676994048,BobKoech3,neutral,individual,male,0.0,0,1414667000,0,75,17,0
1373993059436929024,ALPHONSEIHAJI,neutral,individual,unknown,0.0,122,1414667000,122,111,3501,0
1473186786344148992,ali_kibe7,neutral,individual,male,0.0,277,1414667000,277,623,13953,0
1475426480553353216,hesbonmogire11,neutral,individual,unknown,0.0,89,1414667000,89,275,4029,0
1467931198357970944,lamar__eric,neutral,individual,male,27.0,6462,1414667000,6462,667,45170,3687
1514536479191621632,Ken__bliss,neutral,individual,unknown,0.0,52,1414667000,52,66,1731,0
1361992519983185920,Turk_Voices,neutral,individual,unknown,23.4,5205,1414667000,5205,3754,22014,3140
1411218931092803584,leftie_1,neutral,individual,unknown,17.0,4067,1414667000,4067,2483,32073,2568
1215350692958916608,EmmathequeenB,neutral,individual,female,44.6,42692,1414667000,42692,2056,50225,10890
1207025006028435456,f3cci,neutral,individual,unknown,3.7,2296,1414667000,2296,1519,18780,1426
1215094620,Kenbrianbosco,neutral,individual,unknown,0.0,191,1414667000,191,998,5421,0
404875248,bradleyalusa,neutral,individual,male,0.0,265,1414667000,265,743,16787,0
4353714016,EvanoLegend1,neutral,individual,male,0.0,195,1414667000,195,361,17374,0
1411218931092803584,leftie_1,neutral,individual,unknown,17.0,4067,1414667000,4067,2481,32056,2568
1215094620,Kenbrianbosco,neutral,individual,unknown,0.0,191,1414667000,191,998,5417,0
1316464854543278080,Sousey_,neutral,individual,unknown,36.0,13658,1414667000,13658,727,23141,5959
1303047309341724672,BLUstarisme,neutral,individual,unknown,30.3,8575,1414667000,8575,6738,65998,4473
223363269,opijah,neutral,individual,male,2.9,2129,1414667000,2129,1513,19166,1292
988307100,AntonyMuhuma,neutral,individual,male,0.0,890,1414667000,890,1206,10851,0
1419411996022353920,Wangari_Gakuo,neutral,individual,unknown,0.0,9,1414667000,9,315,208,0
1389663420744601600,adipojr51,neutral,individual,unknown,1.8,1944,1414667000,1944,1098,13748,1137
886150348209049600,msobrown22,neutral,individual,unknown,35.1,12502,1414667000,12502,977,163930,5656
1437286048271380480,Afraha_icon,neutral,individual,unknown,31.9,10211,1414667000,10211,920,39313,5000
1421812310105014272,EngMatheka,neutral,individual,male,0.0,1468,1414667000,1468,1794,4795,687
965320136038248448,johnikahu,neutral,individual,male,26.7,6352,1414667000,6352,5610,10027,3642
1453833164670087168,TabithaBrendah,neutral,individual,female,3.0,2155,1414667000,2155,460,11023,1314
886150348209049600,msobrown22,neutral,individual,unknown,35.1,12500,1414667000,12500,977,163895,5656
1395293493677940736,pato_jush,neutral,individual,unknown,29.4,7840,1414667000,7840,976,91333,4215
1457649038027857920,allanomondi391,neutral,individual,unknown,0.0,1594,1414667000,1594,2178,14770,814
1215350692958916608,EmmathequeenB,neutral,individual,female,44.6,42690,1414667000,42690,2056,50160,10890
1338185402805579776,Dinohoe4ke,neutral,individual,unknown,0.0,1436,1414667000,1436,606,8501,654
1482645083040145408,la_greatke,neutral,individual,unknown,0.0,988,1414667000,988,284,15526,128
1453833164670087168,TabithaBrendah,neutral,individual,female,3.0,2153,1414667000,2153,460,10958,1312
1505738867441377280,_jmcaleb,neutral,individual,unknown,0.0,316,1414667000,316,364,2284,0
1460713887263825920,tembeakenyaa,neutral,individual,unknown,3.1,2169,1414667000,2169,799,16906,1325
1508730104918290432,ciku_wanjiru,neutral,individual,unknown,0.0,925,1414667000,925,175,1715,43
1460713887263825920,tembeakenyaa,neutral,individual,unknown,3.1,2168,1414667000,2168,799,16871,1324
1505682727584026624,its_vibon,neutral,individual,unknown,0.0,696,1414667000,696,369,3950,0
1338185402805579776,Dinohoe4ke,neutral,individual,unknown,0.0,1435,1414667000,1435,606,8386,653
1499447432740024320,LareOloibon,neutral,individual,male,0.0,141,1414667000,141,149,3944,0
1331522236474388480,yingyang_4eva,neutral,individual,unknown,0.0,738,1414667000,738,2272,8044,0
942376197702463488,OOtingi,neutral,individual,unknown,2.4,2038,1414667000,2038,2950,7213,1217
1316464854543278080,Sousey_,neutral,individual,unknown,36.0,13648,1414667000,13648,728,22994,5956
517331956,lord_ofmischief,neutral,individual,unknown,0.0,832,1414667000,832,921,11061,0
1550442871,ungumwendia,neutral,individual,unknown,25.8,6009,1414667000,6009,6620,22576,3499
2561017788,azimio022,neutral,individual,unknown,37.6,4205,1414667000,97,96,397,778
1215350692958916608,EmmathequeenB,neutral,individual,female,44.6,42687,1414667000,42687,2056,50083,10890
1252646519242711040,BivonDuke,neutral,individual,unknown,6.0,2938,1414667000,2938,3035,10487,1889
1459903720481767424,AllandozKe,neutral,individual,unknown,3.6,2268,1414667000,2268,1857,10605,1404
1482645083040145408,la_greatke,neutral,individual,unknown,0.0,988,1414667000,988,283,15474,128
1442457394483662848,shoobee111,neutral,individual,unknown,0.0,1343,1414667000,1343,1540,4771,554
1231861993914671104,inbuilt_tibet,neutral,individual,unknown,24.6,5604,1414667000,5604,4220,23577,3322
1299724226337878016,itskachunee,neutral,individual,unknown,0.0,291,1414667000,291,188,911,0
1509613346,miteibet,neutral,individual,male,0.0,402,1414667000,402,1808,3059,0
1365684172140994560,DagaDosal,neutral,individual,unknown,37.3,16223,1414667000,16223,11031,37335,6576
887285448,TubmanOdoyo,neutral,individual,unknown,0.0,228,1414667000,228,261,2418,0
1208457565937508352,HunnidLevi,neutral,individual,male,0.0,138,1414667000,138,548,13609,0
1249580571740852224,badgirlsbible_0,neutral,individual,male,0.0,469,1414667000,469,435,703,0
1455521153242513408,Its_____Anne,neutral,individual,female,0.0,1319,1414667000,1319,241,13630,528
1123924863239053312,JogooRangi,neutral,individual,unknown,29.3,7826,1414667000,7826,2791,51794,4210
1518949650878939136,lil_tpsy,neutral,individual,unknown,0.0,1038,1414667000,1038,787,9066,193
1348952741696204800,Rajini_Nicholas,neutral,individual,unknown,43.2,37156,1414667000,37156,716,164335,10172
1395293493677940736,pato_jush,neutral,individual,unknown,29.3,7832,1414667000,7832,976,91208,4212
413038728,Lord_Olelieza,neutral,individual,male,39.0,21265,1414667000,21265,1475,304298,7631
1239650488859197440,spaqqz,neutral,individual,unknown,29.5,7965,1414667000,7965,5632,40125,4260
2945400202,stewartdemich,neutral,individual,male,0.0,1407,1414667000,1407,957,8666,623
1231861993914671104,inbuilt_tibet,neutral,individual,unknown,24.6,5604,1414667000,5604,4220,23484,3322
18043755,SirKoech,neutral,individual,male,5.6,2783,1414667000,2783,3688,28323,1783
1368113962315833344,254evee_,neutral,individual,female,43.6,38407,1414667000,38407,839,142154,10340
1248868475721994240,Tonnie_Kroos,neutral,individual,unknown,40.7,25746,1414667000,25746,2547,68584,8443
1403830521403265024,Lilcaphy,neutral,individual,unknown,0.0,1408,1414667000,1408,1054,13521,624
1003809684749504512,IamBeste1_,neutral,individual,unknown,6.2,3005,1414667000,3005,509,28055,1933
1482645083040145408,la_greatke,neutral,individual,unknown,0.0,986,1414667000,986,283,15407,125
710736443736498176,_kenwells,neutral,individual,unknown,46.6,55329,1414667000,55329,5497,237152,12335
988030423925129216,khoimosh,neutral,individual,female,39.7,12017,1414667000,110,141,537,1274
1969017410,Ericmwa,neutral,individual,unknown,0.0,356,1414667000,356,1412,5700,0
1429738855377342464,__marcelo2,neutral,individual,unknown,0.4,1723,1414667000,1723,125,9730,938
1155540297444708352,labattlabatt,neutral,individual,unknown,0.0,295,1414667000,295,281,4546,0
1455447586781995008,AmbatiLucy,neutral,individual,female,37.3,16178,1414667000,16178,11961,3885,6566
322611246,EzraOndara,neutral,individual,male,9.4,38,1414667000,38,25,334,0
2561017788,azimio022,neutral,individual,unknown,28.9,4791,1414667000,96,96,395,0
279613200,KinyuaWaIrungu,neutral,individual,unknown,0.0,1062,1414667000,1062,1902,9681,224
743723556840693760,wambuijohnson,neutral,individual,male,0.0,1314,1414667000,1314,1424,4403,522
1245391158802604032,liam_tweep,neutral,individual,unknown,35.2,12572,1414667000,12572,2097,99018,5675
1245391158802604032,liam_tweep,neutral,individual,unknown,79.8,1108713,1414667000,12572,2097,99017,60734
782973282802950144,Cde_SBM,neutral,individual,unknown,1.1,1818,1414667000,1818,235,91624,1025
782973282802950144,Cde_SBM,neutral,individual,unknown,1.1,1818,1414667000,1818,235,91617,1025
54986954,GodfearingDude,neutral,individual,unknown,3.6,2263,1414667000,2263,1975,16630,1400
1420762586,jomwaka2001,neutral,individual,unknown,0.0,381,1414667000,381,775,18689,0
912224728861020160,kibettigit,neutral,individual,unknown,0.0,72,1414667000,72,390,43,0
1249246260,NoelRotich,neutral,individual,male,0.0,1148,1414667000,1148,2222,27867,330
1407965891271270400,wangui_ngirci,neutral,individual,female,14.4,527,1414667000,299,152,512,0
1222275839494180864,FelipeGambler_,neutral,individual,unknown,0.0,38,1414667000,38,146,390,0
2561017788,azimio022,neutral,individual,unknown,32.7,95,1414667000,95,96,392,878
1467931198357970944,lamar__eric,neutral,individual,male,76.3,906561,1414667000,6460,667,45046,40622
1259380139433091072,MsaTopBlogger,neutral,individual,unknown,0.0,1476,1414667000,1476,976,8925,695
1166579730855976960,Its_Kipsang,neutral,individual,unknown,0.8,1778,1414667000,1778,505,6601,989
1267038829061472256,chirsemwo,neutral,individual,unknown,0.0,266,1414667000,266,204,5866,0
243304509,bonniekariuki,neutral,individual,female,0.0,647,1414667000,647,1497,2486,0
1343589637219119104,Baxsan10,neutral,individual,unknown,0.0,201,1414667000,201,346,2702,0
1294165377300271104,iancurlie,neutral,individual,female,0.0,311,1414667000,311,300,159,0
1294165377300271104,iancurlie,neutral,individual,female,0.0,311,1414667000,311,300,157,0
1487893476582776832,SharonNaserian6,neutral,individual,female,0.0,5,1414667000,5,36,7,0
1414823293962657792,Berlin29Ke,neutral,individual,unknown,0.0,1047,1414667000,1047,1082,12777,205
1444255028064178176,TechniquesPowe1,neutral,individual,unknown,0.0,285,1414667000,285,504,842,0
1302752783578300416,JaneSige,neutral,individual,female,0.0,586,1414667000,586,3200,5404,0
897064624050364416,OpyMoturi,neutral,individual,unknown,0.0,81,1414667000,81,223,1770,0
1175382081758814208,Benn_macharia,neutral,individual,male,12.3,3782,1414667000,3782,2059,19123,2409
452242832,MaithaKarisa,neutral,individual,unknown,0.0,1018,1414667000,1018,852,72782,168
1360296311250124800,Fredmoenga1998,neutral,individual,male,0.0,131,1414667000,131,1184,3369,0
1234659152,johnnnovic,neutral,individual,male,0.0,115,1414667000,115,156,644,0
452242832,MaithaKarisa,neutral,individual,unknown,0.0,1018,1414667000,1018,852,72774,168
720569903,PrinceGideon01,neutral,individual,male,0.0,72,1414667000,72,299,2526,0
1009076134401728512,Suiyotkip,neutral,individual,unknown,0.0,281,1414667000,281,208,3481,0
2155644233,QsKariuki,neutral,individual,unknown,0.0,452,1414667000,452,4978,3786,0
1565794764,PatrickKahonge,neutral,individual,male,0.0,820,1414667000,820,2348,11761,0
1447096094408781824,Paul03238130,neutral,individual,male,0.0,749,1414667000,749,1591,6436,0
2445180075,Harnicho1,neutral,individual,unknown,0.0,796,1414667000,796,2748,6938,0
921862233960927232,nderitu_kevyn,neutral,individual,unknown,0.0,657,1414667000,657,518,10860,0
2589308553,chepdebby,neutral,individual,female,0.0,33,1414667000,33,178,201,0
2445180075,Harnicho1,neutral,individual,unknown,0.0,796,1414667000,796,2748,6931,0
1484089031625482240,ASBELKEMBOI7,neutral,individual,unknown,0.0,374,1414667000,374,765,24849,0
1272752368673861632,mutethiafredie,neutral,individual,male,1.0,1801,1414667000,1801,3034,1469,1010
283499192,Clifford_Lans,neutral,individual,male,5.7,2818,1414667000,2818,3440,6548,1807
1876471026,254_don,neutral,individual,male,0.0,1065,1414667000,1065,1691,1289,228
1188357065573650432,BrianChemwaa,neutral,individual,male,2.1,1988,1414667000,1988,1422,9478,1174
2958751840,ruttohcarol,neutral,individual,female,41.3,27755,1414667000,27755,24056,30813,8778
633145155,CeoBen,neutral,individual,male,0.0,1232,1414667000,1232,3868,17015,430
940013503087284224,bibirioni,neutral,individual,unknown,0.0,457,1414667000,457,632,17009,0
986087296897310720,KiptooCaroly,neutral,individual,unknown,18.5,4213,1414667000,4213,4796,15017,2646
918507034378752000,JacktonV,neutral,individual,unknown,0.0,179,1414667000,179,877,214,0
283499192,Clifford_Lans,neutral,individual,male,5.7,2818,1414667000,2818,3439,6543,1807
1395293493677940736,pato_jush,neutral,individual,unknown,29.3,7820,1414667000,7820,976,91133,4208
866620887159779328,GichuhiwaNjogu,neutral,individual,unknown,25.1,5781,1414667000,5781,5414,13885,3400
2858287224,OkoaKeAll,neutral,individual,unknown,0.0,125,1414667000,125,740,1133,0
1110483536161792000,JohnWil50304360,neutral,individual,male,0.0,159,1414667000,159,271,3450,0
1276996006987661312,KipKalyaNoah,neutral,individual,unknown,0.0,467,1414667000,467,894,3683,0
956798962631168000,BrianRyanz,neutral,individual,male,0.0,1575,1414667000,1575,3377,10934,795
1400404795031175168,SamGs07543149,neutral,individual,unknown,0.0,321,1414667000,321,229,18939,0
1670683963,sammy_macharia,neutral,individual,unknown,0.0,1454,1414667000,1454,1843,35256,673
1670683963,sammy_macharia,neutral,individual,unknown,0.0,1454,1414667000,1454,1843,35255,673
1670683963,sammy_macharia,neutral,individual,unknown,0.0,1454,1414667000,1454,1843,35247,673
1960761854,kimathi_gitonga,neutral,individual,unknown,0.0,74,1414667000,74,491,40,0
1420762586,jomwaka2001,neutral,individual,unknown,0.0,379,1414667000,379,775,18652,0
2930489008,DaudiPhil,positive,individual,unknown,2.5,389,1414667000,389,1147,5347,0
819177433127591936,benardongeri_,neutral,individual,unknown,0.0,895,1414667000,895,973,23453,1
3398520663,KuluoJosephine,neutral,individual,female,41.1,27052,1414667000,27052,12151,59867,8663
1277170428667142144,LinusMaclean,neutral,individual,unknown,5.3,2702,1414667000,2702,3022,6511,1727
4104937337,schelanga94,neutral,individual,unknown,0.0,715,1414667000,715,3687,15594,0
781751568349659136,shaddykym,neutral,individual,unknown,0.0,192,1414667000,192,228,10692,0
1002826448212774912,Eugene_Ashiundu,neutral,individual,unknown,0.0,1396,1414667000,1396,2618,12523,612
1445074239304998912,Ambrosetaracha7,neutral,individual,unknown,0.0,1462,1414667000,1462,4674,3466,681
842407104753352704,NgaoMark,neutral,individual,unknown,0.0,243,1414667000,243,447,8446,0
1221318127411175424,DannyGreat9,neutral,individual,unknown,0.0,76,1414667000,76,94,239,0
481040710,korirkipvin,neutral,individual,male,0.0,1174,1414667000,1174,3396,20562,362
745506012,Willikims,neutral,individual,male,0.0,8,1414667000,8,250,33,0
1116784841847078912,KiturDickson,neutral,individual,unknown,0.0,916,1414667000,916,3073,1170,30
1505738867441377280,_jmcaleb,neutral,individual,unknown,0.0,302,1414667000,302,351,2240,0
314443657,Chesirecornes,neutral,individual,unknown,0.0,418,1414667000,418,284,1989,0
1501498928306561024,TravisNgich,neutral,individual,male,0.0,41,1414667000,41,173,129,0
318650889,RutoKosgei,neutral,individual,unknown,0.2,1688,1414667000,1688,3273,5105,905
1499447432740024320,LareOloibon,neutral,individual,male,0.0,141,1414667000,141,148,3900,0
1443971139856912384,towett_larry,neutral,individual,unknown,0.0,117,1414667000,117,385,985,0
1479370249631932416,ErickkChirchir2,neutral,individual,male,0.0,1632,1414667000,1632,1161,6830,851
3255314446,bravin_siwa,neutral,individual,unknown,24.4,5548,1414667000,5548,782,47124,3297
1506291998298361856,MOTARI25,neutral,individual,unknown,0.0,1358,1414667000,1358,888,9838,571
1312377659993845760,PigfarmerSamia,neutral,individual,male,0.0,59,1414667000,59,405,1767,0
1312377659993845760,PigfarmerSamia,neutral,individual,male,0.0,59,1414667000,59,405,1766,0
1107173267448754176,wanyandeevans,neutral,individual,unknown,0.0,368,1414667000,368,579,1220,0
1070584438654943232,SoliteiK,neutral,individual,unknown,0.0,274,1414667000,274,729,4460,0
1563813548,Hon_kindiki,neutral,individual,unknown,24.3,5512,1414667000,5512,3763,6672,3281
1487804318652809216,ki96269449,neutral,individual,male,0.0,51,1414667000,51,41,3333,0
116014111,Renegade_KE,neutral,individual,male,0.0,1324,1414667000,1324,252,17608,533
1487804318652809216,ki96269449,neutral,individual,male,0.0,51,1414667000,51,41,3325,0
822311206530580480,stineyegon,neutral,individual,unknown,0.0,82,1414667000,82,121,1326,0
4780942037,kelvinkabu,neutral,individual,male,4.5,2467,1414667000,2467,4966,14167,1556
1487804318652809216,ki96269449,neutral,individual,male,0.0,51,1414667000,51,41,3312,0
769789230130356224,Shibalirajacque,neutral,individual,female,0.0,431,1414667000,431,1031,3951,0
1929350952,Felix_Serem,neutral,individual,male,7.3,3465,1414667000,3465,1209,37274,2223
1453232840456478720,_SirEric_,neutral,individual,unknown,0.0,60,1414667000,60,69,1896,0
1425071741643235328,MalikSurum,neutral,individual,male,0.0,938,1414667000,938,208,24760,61
1709442834,Chiskop_peetz,neutral,individual,unknown,0.0,222,1414667000,222,318,6164,0
1247382819984285696,vic_tumitumi,neutral,individual,male,1.8,1933,1414667000,1933,4815,10280,1127
980104542619566080,AaronMutai5,neutral,individual,male,0.0,1636,1414667000,1636,2319,13625,855
2190280149,Kandie_Nk,neutral,individual,unknown,0.0,167,1414667000,167,150,383,0
973888984156987392,eric_opanda,neutral,individual,unknown,0.0,566,1414667000,566,1129,13627,0
980104542619566080,AaronMutai5,neutral,individual,male,0.0,1636,1414667000,1636,2319,13617,855
1709442834,Chiskop_peetz,neutral,individual,unknown,0.0,222,1414667000,222,318,6156,0
1172339870,Kibet75Bett,neutral,individual,unknown,0.0,766,1414667000,766,1488,29709,0
848802793104093184,Danielkivondo3,neutral,individual,male,0.0,494,1414667000,494,1057,23935,0
2508084126,samndirangu10,neutral,individual,unknown,2.6,2071,1414667000,2071,2970,6112,1244
2331682156,jackmwaniki1,neutral,individual,unknown,0.0,125,1414667000,125,1705,8013,0
956798962631168000,BrianRyanz,neutral,individual,male,0.0,1575,1414667000,1575,3377,10927,795
781751568349659136,shaddykym,neutral,individual,unknown,0.0,193,1414667000,193,228,10651,0
1262257822886252544,David___Mbugua,neutral,individual,male,0.0,937,1414667000,937,255,76081,59
781751568349659136,shaddykym,neutral,individual,unknown,0.0,193,1414667000,193,228,10649,0
150620506,ischtka,neutral,individual,unknown,0.0,290,1414667000,290,17,714,0
1162352059556999168,MwaurahDrax,neutral,individual,male,0.0,415,1414667000,415,108,12852,0
212539753,NDUNGU2010,neutral,individual,unknown,0.0,1566,1414667000,1566,3385,9428,786
1422162942305443840,k_yovinne,neutral,individual,unknown,0.0,29,1414667000,29,314,639,0
1590945654,viral_chiku,neutral,individual,unknown,0.0,160,1414667000,160,442,1444,0
951516184532353024,BonvicKiptoo,neutral,individual,unknown,0.0,155,1414667000,155,74,1242,0
1369651832981762048,Raphael332074,neutral,individual,unknown,0.0,1178,1414667000,1178,4990,14746,366
1172339870,Kibet75Bett,neutral,individual,unknown,0.0,765,1414667000,765,1484,29704,0
1172339870,Kibet75Bett,neutral,individual,unknown,0.0,764,1414667000,764,1484,29703,0
212539753,NDUNGU2010,neutral,individual,unknown,0.0,1566,1414667000,1566,3385,9419,786
1385644512400363520,Edwardkertz,neutral,individual,male,0.0,197,1414667000,197,453,8449,0
1032962263819411456,DaView_k,neutral,individual,male,25.1,5782,1414667000,5782,6371,136742,3401
1336002016796172288,Nyawira2005,neutral,individual,unknown,0.0,121,1414667000,121,226,2049,0
1246441702048641024,dennnnis_king,neutral,individual,unknown,3.6,2277,1414667000,2277,4871,1348,1411
865182291500441600,chebii_joan,neutral,individual,female,0.0,567,1414667000,567,312,4661,0
1493484184794537984,wisebethwel,neutral,individual,unknown,0.0,31,1414667000,31,52,865,0
1023193794102091776,Rwantess,neutral,individual,female,28.5,7268,1414667000,7268,7455,6994,4004
942847634,Dansan_Eminen,neutral,individual,unknown,2.1,1992,1414667000,1992,90,83010,1178
1253423451974455296,dankimori,neutral,individual,unknown,0.0,655,1414667000,655,1272,1458,0
97443396,briankimani,neutral,individual,male,0.0,388,1414667000,388,1266,2473,0
4844479168,ja_nyakach,neutral,individual,unknown,0.0,1175,1414667000,1175,67,38107,363
1241645565689167872,1ElishaKiprop,neutral,individual,male,0.0,1005,1414667000,1005,2908,2791,151
1413042578686156800,ChamdanyKip,neutral,individual,unknown,0.0,320,1414667000,320,910,1684,0
390858566,JeffreyNgetich,neutral,individual,male,6.1,2970,1414667000,2970,4906,11775,1910
1490274006238388224,KiongoziGk,neutral,individual,unknown,0.0,397,1414667000,397,396,3649,0
998424032084156416,BwOmoigwa,neutral,individual,unknown,0.0,951,1414667000,951,2743,17946,78
1444266781368061952,IsaackKibet10,neutral,individual,female,0.0,31,1414667000,31,110,61,0
1647817903,m_langat70,neutral,individual,unknown,0.0,864,1414667000,864,1362,36533,0
516251892,servant_beth,neutral,individual,male,0.0,261,1414667000,261,518,10763,0
1186569587711774720,Bnangitiyo,neutral,individual,unknown,2.4,2041,1414667000,2041,3580,21173,1219
1320343095058354176,Geoffre15738435,neutral,individual,male,0.0,498,1414667000,498,296,30565,0
1740806809,kiprono_kip,neutral,individual,unknown,0.0,826,1414667000,826,1573,17422,0
1159156941152800768,7Dennilson,neutral,individual,male,0.0,131,1414667000,131,428,231,0
1431629823525462016,GideonKibicho1,neutral,individual,male,23.9,5400,1414667000,5400,579,100359,3230
1320343095058354176,Geoffre15738435,neutral,individual,male,0.0,498,1414667000,498,296,30563,0
1504021411274366976,UsainAlly,neutral,individual,female,0.0,92,1414667000,92,2622,2187,0
4234436067,chris_natuleng,neutral,individual,male,0.0,113,1414667000,113,682,89,0
707573011466031104,BenardMosbei,neutral,individual,unknown,0.0,508,1414667000,508,362,9058,0
4023046335,DrSWilliamRuto,neutral,individual,male,29.1,7640,1414667000,7640,7696,11115,4142
4023046335,DrSWilliamRuto,neutral,individual,male,29.1,7641,1414667000,7641,7697,11113,4143
609727999,pkimanzi2,neutral,individual,unknown,0.0,1452,1414667000,1452,2454,16341,671
1907010864,sue_perlita,neutral,individual,female,5.6,2791,1414667000,2791,950,3833,1789
4023046335,DrSWilliamRuto,neutral,individual,male,29.1,7641,1414667000,7641,7696,11107,4143
2267336859,NgeiywoMartin,neutral,individual,unknown,0.0,416,1414667000,416,473,19029,0
800022253815627776,Murimi_Mwai01,neutral,individual,unknown,0.0,447,1414667000,447,201,3391,0
2341999346,rhouzieosore,neutral,individual,unknown,0.0,1007,1414667000,1007,510,18137,153
1467885035399307264,Maxi_7714_,neutral,individual,unknown,0.0,401,1414667000,401,434,145,0
996072396292546560,NeddoTatayo,neutral,individual,male,17.7,4129,1414667000,4129,4764,33432,2601
1259500757612670976,DesmondTowett,neutral,individual,unknown,2.7,2098,1414667000,2098,1632,16638,1267
954251091771908096,kelvin_mwebia,neutral,individual,unknown,0.8,1785,1414667000,1785,1360,21570,995
806168491661361152,mp_philo,neutral,individual,unknown,0.0,679,1414667000,679,1182,5385,0
138300043,gkaleli,neutral,individual,unknown,0.0,616,1414667000,616,1025,6471,0
842694889049612288,kib3tt,neutral,individual,male,1.7,1913,1414667000,1913,2092,8023,1110
1502780707,TheeJackson_,neutral,individual,unknown,0.0,1430,1414667000,1430,1070,4609,648
1172439818703257600,geff_kipkoech,neutral,individual,unknown,4.4,2460,1414667000,2460,4038,17551,1551
501725961,Robaa82,neutral,individual,unknown,38.9,21046,1414667000,21046,19555,57052,7589
1509087030655045632,Kecheii001,neutral,individual,male,0.0,776,1414667000,776,557,2065,0
2195601763,felixronohh,neutral,individual,male,35.0,12318,1414667000,12318,13583,57997,5606
784689420385521664,IsaacKorir_kim,neutral,individual,male,0.0,331,1414667000,331,547,8468,0
1509087030655045632,Kecheii001,neutral,individual,male,0.0,776,1414667000,776,557,2064,0
951672404396429312,Araap_Ruto,neutral,individual,unknown,3.5,2253,1414667000,2253,2372,10168,1392
890142050708008960,KiptooRuto_,neutral,individual,unknown,2.4,2049,1414667000,2049,1876,3734,1226
3300351310,awanyoike3,neutral,individual,unknown,0.0,1102,1414667000,1102,1401,68969,274
68382599,OleItumbi,neutral,individual,male,95.9,2382284,1414667000,1639685,8254,57553,616477
1479370249631932416,ErickkChirchir2,neutral,individual,male,0.0,1623,1414667000,1623,1161,6821,842
1479370249631932416,ErickkChirchir2,neutral,individual,male,0.0,1623,1414667000,1623,1161,6819,842
2195601763,felixronohh,neutral,individual,male,35.0,12318,1414667000,12318,13583,57996,5606
255098080,nikjaki,neutral,individual,male,21.9,4772,1414667000,4772,5225,19657,2933
1419871483564863488,dcijuja,neutral,individual,unknown,0.0,1604,1414667000,1604,1033,17206,824
